Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66926000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66926000;2;01/08/2003;;1;1;"56,2607";"36,4721";"42,4994";10;4;1;1;1;;0;"36,9064";"36,9064";"36,9064";"36,4721";"36,4721";"37,3432";"49,0492";"54,1525";"54,676";"56,2607";"46,5874";"43,2419";"41,8443";"41,8443";"44,6612";"53,6314";"53,1127";"48,552";"45,1391";"41,3833";"40,4685";"38,668";"37,3432";"36,4721";"37,3432";"38,668";"40,4685";"39,1145";"38,668";"37,7824";"37,3432";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/07/2003;;1;1;"50,555";"36,9064";"41,2426";12;31;1;1;1;;0;"41,8443";"41,8443";"41,3833";"41,3833";"41,3833";"40,9247";"41,8443";"41,3833";"40,4685";"41,3833";"48,552";"50,555";"47,0749";"44,1857";"43,7126";"43,2419";"41,8443";"41,8443";"40,9247";"40,0148";"39,5634";"39,5634";"39,1145";"39,1145";"38,668";"38,224";"38,224";"38,224";"37,7824";"37,3432";"36,9064";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/06/2003;;1;1;"73,8856";"42,7736";"49,6768";5;29;1;1;1;;0;"50,555";"50,0507";"49,0492";"61,6977";"73,8856";"67,3718";"58,9495";"55,2018";"53,6314";"52,5964";"51,5709";"50,0507";"49,0492";"48,552";"47,5649";"46,5874";"46,1022";"46,1022";"45,6195";"45,6195";"45,6195";"45,6195";"45,1391";"44,6612";"43,7126";"43,7126";"43,2419";"43,2419";"42,7736";"42,7736";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/05/2003;;1;1;"89,0817";"48,552";"58,3227";24;21;1;1;1;;0;"58,407";"56,7937";"60,5913";"69,12";"65,0738";"76,3247";"72,6801";"60,0417";"56,7937";"55,7301";"54,676";"54,676";"54,1525";"53,1127";"52,5964";"52,0825";"52,0825";"51,0618";"50,555";"49,5487";"48,552";"48,552";"50,555";"89,0817";"85,805";"61,6977";"55,2018";"53,6314";"53,6314";"53,1127";"52,0825";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/04/2003;;1;1;"229,2284";"57,8668";"96,3003";5;30;1;1;1;;0;"89,0817";"91,0756";"93,0904";"161,3845";"229,2284";"216,9736";"193,4229";"134,5067";"99,26";"91,7449";"96,4948";"91,7449";"79,4264";"73,8856";"70,8895";"68,5349";"69,12";"66,7937";"72,0809";"116,6257";"98,5652";"78,1787";"69,7075";"65,6447";"62,8136";"67,3718";"64,5052";"60,0417";"58,9495";"57,8668";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/03/2003;;1;1;"193,4229";"71,484";"100,8261";12;7;1;1;1;;0;"81,9498";"95,1261";"87,1087";"100,6564";"92,4165";"80,0538";"71,484";"80,0538";"101,3581";"113,6395";"102,0621";"193,4229";"139,3696";"103,4771";"82,5865";"76,3247";"73,8856";"98,5652";"118,8895";"118,1326";"104,9012";"117,378";"107,7772";"81,3155";"97,8728";"93,7667";"140,188";"120,4101";"99,9571";"78,8014";"72,6801";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/02/2003;;1;1;"189,6225";"81,3155";"124,8446";4;7;1;1;1;;0;"134,5067";"171,1576";"166,6815";"189,6225";"131,3103";"93,0904";"81,3155";"115,128";"136,9279";"104,188";"81,9498";"117,378";"113,6395";"136,1186";"114,3826";"160,5095";"164,0229";"175,6898";"145,1462";"110,6899";"109,9583";"118,8895";"104,9012";"93,0904";"121,9399";"118,8895";"100,6564";"83,8669";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/2003;;1;1;"246,0635";"48,0572";"111,5554";28;1;1;1;1;;0;"48,0572";"48,552";"51,0618";"76,3247";"149,3403";"147,6559";"192,4695";"134,5067";"120,4101";"102,0621";"66,218";"67,9521";"98,5652";"84,5106";"86,4557";"75,1005";"95,8093";"85,805";"80,0538";"76,3247";"66,218";"62,8136";"60,5913";"105,6167";"119,6486";"159,6368";"189,6225";"246,0635";"239,6842";"190,5693";"130,5169";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/2002;;1;1;"81,9498";"39,1145";"48,1785";3;2;1;1;1;;0;"40,4685";"39,1145";"81,9498";"57,8668";"73,2817";"54,676";"54,676";"52,0825";"49,0492";"45,1391";"48,0572";"56,7937";"53,1127";"54,1525";"49,5487";"44,6612";"42,7736";"42,7736";"41,3833";"40,9247";"42,7736";"41,3833";"40,9247";"42,3078";"43,2419";"43,7126";"43,7126";"44,6612";"43,7126";"42,7736";"41,8443";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/2002;;1;1;"105,6167";"40,0148";"56,7356";12;3;1;1;1;;0;"46,1022";"43,2419";"40,0148";"47,5649";"56,2607";"91,0756";"56,2607";"45,6195";"41,3833";"41,8443";"82,5865";"105,6167";"68,5349";"63,3751";"102,7684";"91,0756";"56,7937";"52,5964";"48,0572";"45,6195";"43,2419";"53,6314";"56,2607";"48,0572";"53,6314";"51,0618";"42,7736";"40,0148";"41,3833";"45,6195";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/10/2002;;1;1;"47,5649";"34,7592";"38,8854";19;27;1;1;1;;0;"36,9064";"36,4721";"36,9064";"37,3432";"37,7824";"38,668";"42,3078";"40,4685";"38,224";"37,3432";"36,4721";"37,3432";"37,7824";"38,668";"36,4721";"35,6107";"36,0402";"47,0749";"47,5649";"43,7126";"38,668";"37,3432";"45,1391";"39,5634";"37,7824";"35,6107";"34,7592";"37,3432";"38,668";"39,5634";"41,8443";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/09/2002;;1;1;"63,3751";"35,6107";"41,5984";24;13;1;1;1;;0;"51,0618";"47,5649";"42,7736";"40,4685";"39,1145";"39,1145";"38,224";"38,224";"37,3432";"36,9064";"36,9064";"36,4721";"35,6107";"36,4721";"35,6107";"37,3432";"38,668";"38,224";"37,3432";"36,4721";"37,7824";"46,1022";"52,0825";"63,3751";"58,407";"50,0507";"44,6612";"39,1145";"39,1145";"37,3432";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/08/2002;;1;1;"53,6314";"35,6107";"41,7046";31;28;1;1;1;;0;"46,5874";"47,5649";"48,552";"47,5649";"46,5874";"45,6195";"44,1857";"43,2419";"42,7736";"42,3078";"42,3078";"41,8443";"41,3833";"40,9247";"39,5634";"39,1145";"38,668";"38,668";"38,668";"38,224";"37,7824";"37,3432";"37,7824";"38,224";"37,7824";"36,9064";"36,4721";"35,6107";"36,9064";"50,0507";"53,6314";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/07/2002;;1;1;"180,2781";"39,5634";"53,0572";23;19;1;1;1;;0;"41,8443";"41,3833";"40,9247";"40,4685";"40,4685";"40,0148";"40,0148";"40,9247";"41,8443";"42,7736";"43,2419";"42,3078";"41,8443";"41,3833";"41,3833";"40,9247";"40,4685";"40,4685";"39,5634";"39,5634";"41,8443";"95,1261";"180,2781";"119,6486";"73,2817";"57,8668";"54,1525";"52,5964";"51,0618";"49,0492";"48,0572";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/06/2002;;1;1;"48,552";"42,7736";"45,3469";1;28;1;1;1;;0;"48,552";"48,552";"48,0572";"47,5649";"47,0749";"46,1022";"45,6195";"45,6195";"45,1391";"44,6612";"44,1857";"43,7126";"44,6612";"46,5874";"47,0749";"47,5649";"47,5649";"46,1022";"45,6195";"44,6612";"44,6612";"44,1857";"43,7126";"43,7126";"43,7126";"43,7126";"43,7126";"42,7736";"42,7736";"42,7736";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/05/2002;;1;1;"109,9583";"47,0749";"57,2346";22;20;1;1;1;;0;"51,0618";"50,555";"51,0618";"52,0825";"53,1127";"62,8136";"54,1525";"52,5964";"61,1433";"69,7075";"58,407";"53,1127";"50,555";"49,5487";"48,552";"48,0572";"48,552";"48,0572";"48,552";"47,0749";"96,4948";"109,9583";"80,0538";"66,7937";"56,2607";"53,6314";"52,5964";"51,5709";"50,555";"49,0492";"48,552";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/04/2002;;1;1;"73,2817";"48,0572";"56,8889";3;29;1;1;1;;0;"69,12";"69,12";"73,2817";"66,7937";"63,939";"61,6977";"59,4944";"63,939";"58,9495";"56,7937";"58,407";"56,2607";"54,1525";"54,676";"54,1525";"56,2607";"55,7301";"54,1525";"54,676";"55,2018";"55,7301";"53,6314";"52,5964";"52,0825";"51,5709";"49,0492";"49,0492";"49,5487";"48,0572";"48,552";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/03/2002;;1;1;"164,9069";"65,6447";"89,3171";2;19;1;1;1;;0;"141,8317";"164,9069";"115,8757";"103,4771";"87,764";"82,5865";"78,8014";"78,1787";"77,5584";"81,3155";"75,7114";"80,0538";"80,0538";"76,9404";"76,3247";"70,2973";"66,7937";"66,218";"65,6447";"68,5349";"85,805";"107,0547";"92,4165";"115,128";"114,3826";"97,8728";"94,4452";"91,7449";"84,5106";"75,7114";"70,8895";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/02/2002;;1;1;"259,0601";"59,4944";"119,3992";21;6;1;1;1;;0;"89,744";"89,0817";"78,8014";"67,3718";"61,6977";"59,4944";"67,3718";"73,2817";"64,5052";"68,5349";"70,2973";"70,2973";"67,3718";"72,6801";"84,5106";"88,4217";"88,4217";"99,26";"200,1594";"186,7957";"259,0601";"255,7813";"249,283";"225,1081";"180,2781";"124,2517";"156,1685";"145,1462";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/2002;;1;1;"225,1081";"65,6447";"103,3323";1;28;1;1;1;;0;"225,1081";"181,2025";"135,3115";"99,9571";"88,4217";"80,6834";"80,6834";"90,4086";"89,0817";"96,4948";"97,8728";"123,4788";"182,1291";"128,9369";"121,1738";"110,6899";"97,8728";"91,0756";"89,0817";"93,0904";"94,4452";"91,0756";"89,0817";"105,6167";"77,5584";"72,0809";"69,12";"65,6447";"73,2817";"80,0538";"82,5865";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/2001;;1;1;"360,8694";"73,2817";"152,2577";1;21;1;1;1;;0;"360,8694";"294,0972";"189,6225";"113,6395";"141,0087";"123,4788";"100,6564";"86,4557";"128,9369";"130,5169";"135,3115";"171,1576";"126,584";"145,1462";"128,9369";"175,6898";"125,0268";"97,8728";"85,805";"79,4264";"73,2817";"118,8895";"197,259";"138,5534";"110,6899";"89,744";"107,0547";"177,5184";"354,3973";"217,9826";"194,3786";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/11/2001;;1;1;"438,3017";"48,552";"172,6564";16;7;1;1;1;;0;"52,0825";"57,8668";"66,7937";"62,8136";"57,8668";"52,0825";"48,552";"69,7075";"94,4452";"75,1005";"70,2973";"63,3751";"253,6064";"394,732";"394,732";"438,3017";"320,3445";"243,9283";"199,1904";"165,7931";"150,186";"96,4948";"119,6486";"107,0547";"103,4771";"153,591";"209,9723";"313,0024";"357,63";"387,0246";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/10/2001;;1;1;"204,0579";"46,5874";"77,3765";22;10;1;1;1;;0;"61,1433";"63,939";"67,3718";"59,4944";"52,5964";"49,0492";"48,552";"47,5649";"47,0749";"46,5874";"54,1525";"66,7937";"74,4919";"63,3751";"56,7937";"54,1525";"53,6314";"91,7449";"111,4239";"141,0087";"185,8579";"204,0579";"145,9805";"104,188";"86,4557";"77,5584";"65,0738";"61,6977";"55,7301";"52,0825";"49,0492";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/09/2001;;1;1;"212,9595";"32,673";"57,2653";27;11;2;2;2;;0;"45,1391";"40,4685";"38,224";"36,9064";"37,3432";"36,9064";"36,0402";"35,1837";"34,337";"33,5001";"32,673";"32,673";"33,9173";"35,1837";"36,0402";"38,224";"38,224";"35,1837";"33,9173";"33,5001";"36,4721";"44,1857";"52,0825";"51,0618";"69,7075";"161,3845";"212,9595";"189,6225";"107,7772";"69,12";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;
66926000;2;01/08/2001;;1;1;"98,5652";"33,0853";"41,7213";29;20;2;2;2;;0;"42,3078";"40,0148";"39,1145";"38,668";"38,224";"37,7824";"37,3432";"36,9064";"36,4721";"36,4721";"36,0402";"35,6107";"35,1837";"34,7592";"34,7592";"34,337";"33,9173";"33,9173";"33,5001";"33,0853";"33,0853";"33,0853";"33,5001";"34,7592";"40,4685";"42,3078";"43,7126";"72,0809";"98,5652";"78,1787";"55,2018";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/07/2001;;1;1;"66,218";"39,1145";"46,49";12;21;1;1;1;;0;"45,1391";"44,6612";"43,7126";"42,7736";"44,6612";"41,8443";"41,3833";"40,9247";"40,0148";"39,5634";"45,6195";"66,218";"62,8136";"54,676";"49,0492";"47,5649";"46,5874";"46,5874";"46,1022";"45,1391";"39,1145";"40,0148";"44,1857";"44,6612";"43,7126";"42,7736";"49,0492";"56,7937";"53,1127";"48,552";"44,1857";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/06/2001;;1;1;"64,5052";"45,6195";"51,785";18;30;1;1;1;;0;"55,7301";"53,6314";"52,5964";"51,5709";"50,0507";"47,5649";"51,5709";"56,7937";"58,407";"58,407";"55,2018";"52,0825";"49,0492";"46,1022";"46,5874";"53,1127";"62,2545";"64,5052";"59,4944";"53,1127";"50,0507";"48,552";"48,552";"48,0572";"47,5649";"47,5649";"47,0749";"46,5874";"46,1022";"45,6195";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/05/2001;;1;1;"129,7258";"47,0749";"62,193";24;10;1;1;1;;0;"52,5964";"52,0825";"51,5709";"51,0618";"49,5487";"48,552";"48,552";"47,5649";"47,5649";"47,0749";"50,555";"57,3291";"59,4944";"60,5913";"55,2018";"56,2607";"61,1433";"61,6977";"53,1127";"50,0507";"48,0572";"47,0749";"68,5349";"129,7258";"87,764";"81,3155";"89,0817";"95,8093";"94,4452";"65,0738";"59,4944";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/04/2001;;1;1;"139,3696";"47,0749";"64,3314";23;18;1;1;1;;0;"69,12";"69,12";"76,3247";"67,3718";"63,3751";"58,9495";"58,9495";"62,8136";"66,7937";"66,7937";"64,5052";"59,4944";"57,8668";"55,2018";"54,1525";"50,555";"48,552";"47,0749";"47,0749";"49,5487";"54,676";"67,3718";"139,3696";"120,4101";"73,8856";"63,939";"56,7937";"53,6314";"53,6314";"52,5964";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66926000;2;01/03/2001;;1;1;"157,8982";"56,7937";"89,5332";29;24;1;1;1;;0;"91,0756";"83,8669";"75,7114";"71,484";"68,5349";"76,3247";"130,5169";"145,1462";"99,9571";"80,0538";"84,5106";"83,2256";"81,3155";"80,0538";"66,7937";"72,6801";"80,6834";"68,5349";"67,3718";"132,904";"92,4165";"69,12";"62,8136";"56,7937";"75,1005";"131,3103";"96,4948";"111,4239";"157,8982";"101,3581";"80,0538";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/02/2001;;1;1;"208,981";"50,555";"106,4288";18;9;1;1;1;;0;"61,6977";"60,0417";"67,3718";"113,6395";"74,4919";"67,3718";"54,676";"51,0618";"50,555";"50,555";"58,9495";"69,12";"94,4452";"65,6447";"92,4165";"176,603";"145,9805";"208,981";"171,1576";"186,7957";"136,1186";"108,5019";"103,4771";"139,3696";"162,2617";"167,5723";"129,7258";"111,4239";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66926000;2;01/01/2001;;1;1;"112,1601";"53,1127";"76,367";13;7;1;1;1;;0;"75,1005";"68,5349";"63,939";"74,4919";"92,4165";"64,5052";"53,1127";"54,1525";"68,5349";"65,6447";"109,2289";"108,5019";"112,1601";"85,805";"81,3155";"76,9404";"65,0738";"63,939";"67,3718";"58,407";"53,1127";"71,484";"110,6899";"92,4165";"102,0621";"107,7772";"79,4264";"69,7075";"60,0417";"57,3291";"54,1525";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/2000;;1;1;"208,981";"37,3432";"86,253";15;9;2;2;2;;0;"58,9495";"47,0749";"62,8136";"113,6395";"120,4101";"85,1566";"55,7301";"41,8443";"37,3432";"40,0148";"46,1022";"50,0507";"95,8093";"171,1576";"208,981";"202,1042";"150,186";"117,378";"94,4452";"73,2817";"56,7937";"50,0507";"74,4919";"99,26";"97,1826";"78,1787";"67,3718";"61,1433";"70,2973";"70,8895";"75,7114";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2
66926000;2;01/11/2000;;1;1;"76,9404";"28,2993";"37,1943";30;11;2;2;2;;0;"29,8553";"30,6481";"34,337";"35,1837";"35,6107";"37,3432";"38,668";"35,6107";"32,673";"30,2504";"28,2993";"33,5001";"41,8443";"49,0492";"48,552";"38,668";"31,0481";"30,6481";"33,0853";"34,337";"31,8556";"28,2993";"30,6481";"35,1837";"39,1145";"39,1145";"36,4721";"36,9064";"52,0825";"76,9404";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/10/2000;;1;1;"44,6612";"25,306";"30,9309";27;22;2;2;2;;0;"31,0481";"29,8553";"28,2993";"28,2993";"29,4626";"32,673";"32,673";"29,8553";"27,9165";"26,7828";"26,7828";"27,9165";"28,2993";"30,6481";"29,8553";"29,4626";"28,6846";"26,7828";"26,4099";"27,5361";"26,0394";"25,306";"31,8556";"31,8556";"34,7592";"41,8443";"44,6612";"40,9247";"37,7824";"34,337";"30,2504";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/09/2000;;1;1;"87,764";"28,2993";"43,9288";1;25;2;2;2;;0;"87,764";"76,3247";"61,6977";"55,2018";"49,0492";"43,2419";"39,1145";"49,0492";"71,484";"72,0809";"54,1525";"42,3078";"39,5634";"43,7126";"45,1391";"40,9247";"38,668";"36,9064";"36,4721";"34,337";"31,8556";"30,2504";"29,0724";"28,6846";"28,2993";"28,2993";"29,8553";"31,0481";"31,8556";"31,4507";;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/08/2000;;1;1;"97,1826";"25,6715";"35,9235";31;25;2;2;2;;0;"33,0853";"34,337";"34,337";"34,7592";"34,337";"32,673";"31,0481";"29,8553";"29,8553";"29,8553";"29,4626";"29,0724";"29,0724";"28,6846";"27,9165";"27,5361";"30,2504";"37,7824";"39,5634";"35,1837";"30,6481";"28,2993";"27,1582";"26,4099";"25,6715";"25,6715";"27,1582";"38,224";"56,7937";"91,7449";"97,1826";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/07/2000;;1;1;"43,7126";"29,0724";"32,125";24;10;2;2;2;;0;"29,8553";"30,6481";"32,2631";"33,0853";"32,2631";"31,0481";"30,2504";"29,4626";"29,4626";"29,0724";"29,0724";"29,0724";"29,4626";"29,8553";"30,6481";"30,6481";"31,0481";"31,0481";"30,6481";"30,6481";"30,6481";"35,1837";"41,8443";"43,7126";"40,0148";"35,6107";"33,0853";"32,2631";"31,4507";"31,0481";"31,4507";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/06/2000;;1;1;"40,4685";"29,4626";"34,8858";1;30;2;2;2;;0;"40,4685";"39,1145";"39,1145";"40,4685";"40,0148";"38,668";"37,3432";"36,0402";"35,1837";"34,7592";"34,337";"33,9173";"33,5001";"33,0853";"32,673";"32,673";"32,673";"33,0853";"34,337";"35,1837";"36,0402";"36,0402";"35,1837";"33,9173";"32,673";"32,2631";"31,8556";"31,4507";"31,0481";"29,4626";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/05/2000;;1;1;"54,1525";"37,7824";"43,223";1;26;2;2;2;;0;"54,1525";"53,6314";"49,0492";"45,6195";"44,6612";"45,1391";"46,5874";"45,1391";"43,2419";"42,3078";"42,3078";"40,9247";"40,0148";"39,5634";"39,1145";"41,8443";"46,1022";"47,5649";"43,7126";"40,9247";"40,9247";"40,4685";"39,5634";"38,668";"38,224";"37,7824";"38,224";"43,2419";"46,5874";"43,2419";"41,3833";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/04/2000;;1;1;"83,8669";"46,1022";"57,6334";2;25;2;2;2;;0;"82,5865";"83,8669";"76,3247";"69,7075";"66,7937";"63,3751";"61,1433";"58,9495";"56,2607";"54,676";"53,1127";"52,0825";"51,0618";"50,555";"50,0507";"52,0825";"55,2018";"55,2018";"63,939";"62,8136";"55,2018";"50,0507";"48,0572";"47,0749";"46,1022";"47,0749";"56,7937";"55,2018";"52,5964";"51,0618";;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
66926000;2;01/03/2000;;1;1;"406,9139";"83,2256";"201,9701";15;31;2;2;2;;0;"161,3845";"158,7664";"144,3142";"151,884";"145,9805";"135,3115";"174,7789";"228,195";"214,9621";"216,9736";"231,3019";"204,0579";"273,4968";"380,4464";"406,9139";"406,9139";"381,5409";"288,3038";"210,9658";"188,678";"200,1594";"201,1307";"198,2236";"171,1576";"141,8317";"130,5169";"125,0268";"112,8986";"100,6564";"91,0756";"83,2256";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
66926000;2;01/02/2000;;1;1;"193,4229";"39,1145";"87,4671";16;5;1;1;1;;0;"94,4452";"56,7937";"49,0492";"40,0148";"39,1145";"47,5649";"51,0618";"48,0572";"70,8895";"91,7449";"96,4948";"94,4452";"85,1566";"118,1326";"174,7789";"193,4229";"145,9805";"102,0621";"112,1601";"103,4771";"87,764";"76,3247";"64,5052";"62,2545";"60,5913";"58,9495";"65,6447";"85,1566";"160,5095";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66926000;2;01/01/2000;;1;1;"92,4165";"39,5634";"46,8621";31;3;1;1;1;;0;"44,6612";"41,8443";"39,5634";"40,0148";"46,1022";"47,0749";"47,5649";"48,552";"48,552";"55,7301";"46,5874";"39,5634";"39,5634";"41,3833";"46,1022";"41,8443";"43,2419";"44,1857";"45,1391";"46,5874";"47,5649";"49,0492";"48,552";"47,5649";"44,6612";"42,7736";"39,5634";"46,1022";"49,0492";"51,5709";"92,4165";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
66926000;2;01/12/1999;;1;1;"85,1566";"32,673";"45,3493";13;3;1;1;1;;0;"41,3833";"34,7592";"32,673";"43,2419";"40,9247";"37,3432";"46,1022";"43,2419";"41,3833";"47,5649";"51,5709";"53,6314";"85,1566";"67,3718";"61,1433";"58,9495";"52,5964";"42,3078";"39,1145";"40,9247";"41,8443";"43,2419";"44,1857";"42,3078";"40,0148";"35,6107";"34,7592";"33,9173";"33,9173";"46,5874";"48,0572";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
